,Roofline,Rank-1,Rank-2,Rank-3,Rank-4,Rank-5,Rank-6,Rank-7,Rank-8,Rank-9,Rank-10,Rank-11,Rank-12,Rank-13,Rank-14,Rank-15,Rank-16,Rank-17,Rank-18,Rank-19,Rank-20,Rank-21,Rank-22,Rank-23,Rank-24,Rank-25,Rank-26,Rank-27,Rank-28,Rank-29,Rank-30,Rank-31,Rank-32,Rank-33,Rank-34,Rank-35,Rank-36,Rank-37,Rank-38,Rank-39,Rank-40,Rank-41,Rank-42,Rank-43,Rank-44,Rank-45,Rank-46,Rank-47,Rank-48,Rank-49,Rank-50,Rank-51,Rank-52,Rank-53,Rank-54,Rank-55,Rank-56,Rank-57,Rank-58,Rank-59,Rank-60,Rank-61,Rank-62,Rank-63,Rank-64,Rank-65,Rank-66,Rank-67,Rank-68,Rank-69,Rank-70
Op.LAPLACE.2D.P3,0.00013502383083614092,0.0002405375957489014,0.00025815200805664063,0.0002940927982330323,0.00024545280933380126,0.0002845695972442627,0.00021406719684600832,0.0002888704061508179,0.00025221118927001954,0.00027586560249328614,0.00022804479598999023,0.00027013120651245113,0.00029777920246124267,0.00021575679779052735,0.000298905611038208,0.00024739840030670165,0.0002584575891494751,0.0002605056047439575,0.00021708800792694092,0.00029777920246124267,0.0002457632064819336,0.000270028805732727,0.000241049599647522,0.0002446336030960083,0.00023930881023406984,0.00029716479778289795,0.00028815360069274905,0.00027146239280700685,0.0002431999921798706,0.0002604032039642334,0.00024002559185028077,0.00026112000942230223,0.0002725888013839722,0.00023941121101379395,0.00032317440509796143,0.0002657279968261719,0.00025978879928588867,0.0003345407962799072,0.00024750080108642576,0.0003306495904922485,0.00021934080123901366,0.00024535040855407715,0.00024248321056365968,0.00025733120441436767,0.0002953216075897217,0.0002819072008132935,0.0002870271921157837,0.00021432321071624755,0.00022804479598999023,0.00025139039754867556,0.0002751487970352173,0.0002695168018341064,0.00026915839910507204,0.00029460480213165283,0.0002165760040283203,0.00024739840030670165,0.0002635776042938233,0.00021841919422149658,0.00029675519466400144,0.00029726719856262206,0.0002584575891494751,0.00024586238861083986,0.00024289278984069825,0.000294756805896759,0.00023992319107055666,0.00024002559185028077,0.00023603200912475586,0.0002436095952987671,0.00025661439895629883,0.00026818559169769284,0.00028549120426177977
Op.LAPLACE.2D.P4,0.00021883325217391305,0.00036628479957580566,0.00036812479496002197,0.00045086722373962403,0.00037980160713195797,0.0004878335952758789,0.0004980735778808594,0.0004364287853240967,0.000469708776473999,0.000491929578781128,0.00041103358268737794,0.0004484096050262451,0.0003969023942947388,0.0004904960155487061,0.00042352638244628907,0.00040663042068481446,0.00048404479026794433,0.0004932608127593994,0.0004221951961517334,0.00044154877662658693,0.0004570112228393555,0.00041431040763854985,0.00043939838409423826,0.0004835328102111817,0.0004945919990539551,0.00041922559738159185,0.0004758528232574463,0.0005351424217224122,0.00044390401840209957,0.00041615362167358403,0.0004896768093109131,0.0004577280044555664,0.0004161503791809082,0.0005413887977600098,0.00042495999336242675,0.00045199360847473146,0.0004339712142944336,0.0004316160202026367,0.0005026847839355469,0.0005343232154846191,0.0005282815933227539,0.0004596735954284668,0.0004282368183135986,0.0004176896095275879,0.00048793601989746097,0.0004876287937164307,0.0004625408172607422,0.0005319680213928223,0.0004738016128540039,0.0003786751985549927,0.00036567039489746094,0.0003694591999053955,0.00041584639549255373,0.00043683838844299315,0.0004936704158782959,0.0004501503944396973,0.00048465919494628906,0.0004718592166900635,0.0005220352172851562,0.00045434880256652835,0.000501964807510376,0.0004222976207733155,0.00040325121879577634,0.00048240637779235843,0.0004899839878082275,0.00041850881576538086,0.00043376641273498533,0.00045885438919067385,0.0004552703857421875,0.00041646080017089846,0.00042485761642456054
Op.LAPLACE.2D.P5,0.0004084887373913044,0.0005608943939208984,0.0005796864032745361,0.0005806079864501953,0.0006082560062408448,0.0006107135772705078,0.0006450175762176513,0.0006214655876159668,0.0006362112045288086,0.0006244351863861084,0.0008294400215148926,0.0006379519939422607,0.0006921216011047363,0.0006446080207824708,0.0006394879817962646,0.0007371776103973389,0.0006974976062774658,0.0007218175888061523,0.0006706175804138183,0.0007528448104858398,0.0006648831844329834,0.0007034880161285401,0.0006744063854217529,0.0007027711868286133,0.0007065599918365478,0.0007006207942962647,0.0006466559886932373,0.0007473152160644531,0.0006173167943954468,0.0007584255933761597,0.000704918384552002,0.0007782400131225586,0.0007078911781311035,0.0007772160053253174,0.0008071167945861817,0.000747876787185669,0.0007620607852935791,0.0007821311950683594,0.0007406559944152832,0.0006964223861694337,0.0007181312084197999,0.0007886847972869873,0.0007780352115631104,0.0008133631706237793,0.0008189951896667481,0.0007371776103973389,0.0009732095718383789,0.0005789696216583252,0.0005654528141021729,0.0005814271926879883,0.0006445055961608886,0.0006105088233947754,0.0006177792072296143,0.000608460807800293,0.0006351871967315674,0.0006300672054290772,0.0008024064064025879,0.0006346224069595337,0.0006482944011688232,0.0006849519968032837,0.0006341631889343263,0.0007371776103973389,0.0007001088142395021,0.0007271423816680909,0.0006601727962493897,0.0006586352109909058,0.0007520256042480469,0.0006747136116027832,0.0006540287971496582,0.0007018496036529542,0.000746291208267212
Op.LAPLACE.2D.P6,0.0008510182028985507,0.0010365951538085939,0.0011643903732299805,0.0011628543853759766,0.0011897855758666994,0.0012346367835998535,0.0011090944290161134,0.0010815487861633303,0.0011489279747009277,0.0010943488121032713,0.0011095040321350098,0.0011699199676513672,0.0011357184410095216,0.0011316191673278809,0.001134182357788086,0.001064038372039795,0.0012076031684875488,0.0010829824447631834,0.0011300864219665528,0.0010796031951904297,0.001115132761001587,0.001177292823791504,0.0012094464302062988,0.0013263360023498534,0.0012993535995483398,0.0012309503555297853,0.0011631631851196289,0.0011986432075500489,0.0012311552047729493,0.0011613183975219727,0.001198796844482422,0.001266585636138916,0.001110630416870117,0.0013622784137725828,0.001136128044128418,0.0011067392349243164,0.001358131217956543,0.0011825152397155763,0.0011849727630615235,0.0013245439529418945,0.0012429311752319336,0.0011518976211547852,0.0010322943687438965,0.0011719679832458496,0.0012273664474487305,0.0011637760162353517,0.0010883071899414063,0.001122815990447998,0.001103667163848877,0.0011003904342651368,0.0011829216003417969,0.0011444736003875732,0.0011353088378906252,0.0011769856452941894,0.001071513557434082,0.0011380736351013184,0.0011173888206481935,0.0011834367752075194,0.0011385855674743654,0.0012102656364440917,0.0011229184150695801,0.0010879487991333008,0.0013211647987365722,0.0012189696311950685,0.001087284803390503,0.0012006400108337404,0.0013014016151428223,0.0012347392082214354,0.001174015998840332,0.0012692480087280274,0.001170022392272949
Op.LAPLACE.2D.P7,0.0014442994643478263,0.0016937968254089357,0.0016993280410766603,0.0016627647399902344,0.0015871472358703613,0.001640345573425293,0.0016842752456665041,0.0017345535278320313,0.001702297592163086,0.0017638399124145507,0.0017139711380004883,0.0018484224319458007,0.0017760255813598633,0.0018781695365905763,0.0018514944076538087,0.001953894424438477,0.0018579456329345704,0.001963315200805664,0.0018908159255981445,0.00215152645111084,0.0017585151672363283,0.0022067199707031253,0.0021719039916992186,0.0023308288574218753,0.0021824000358581543,0.0022146047592163085,0.0021190656661987306,0.0022001664161682127,0.0023391231536865234,0.002234777641296387,0.002139340782165527,0.002044927978515625,0.002084966468811035,0.001843609619140625,0.0018103296279907226,0.0019580928802490232,0.0019330047607421874,0.0020303872108459473,0.0017996799468994141,0.001966489601135254,0.0019105791091918944,0.0016507904052734375,0.0015956992149353027,0.0016901631355285645,0.0016352767944335937,0.0017105920791625976,0.0017459199905395508,0.0019380224227905274,0.0017611776351928712,0.002306252861022949,0.0020980719566345216,0.0019349488258361817,0.0017563648223876953,0.002075340843200684,0.002103398323059082,0.0022970367431640625,0.0021201919555664064,0.0018519039154052735,0.0020549119949340817,0.0018107903480529786,0.001802137565612793,0.0019273727416992189,0.0017147903442382812,0.0017084415435791016,0.0017649663925170898,0.00172410888671875,0.0018065936088562011,0.0018388992309570315,0.0018361343383789062,0.001840230369567871,0.0022169583320617676
Op.LAPLACE.2D.P8,0.0022977491478260873,0.004136295890808106,0.003340185546875,0.004141670227050781,0.0033339393615722654,0.003300864028930664,0.003349964904785156,0.0028902399063110355,0.003224524879455567,0.0031316479682922367,0.003041897583007812,0.004811980819702149,0.0033505279541015624,0.0030922752380371094,0.004193483161926269,0.0031075328826904295,0.0035182590484619143,0.003120128059387207,0.002988288021087647,0.0031030271530151365,0.0034302974700927734,0.0031076351165771486,0.0027336704254150392,0.0026529791831970215,0.003788595199584961,0.0028348927497863774,0.002494259262084961,0.002604953575134277,0.0033411582946777344,0.004242329788208008,0.0041320449829101566,0.003378432083129883,0.0036094463348388672,0.0030419967651367187,0.0030810111999511718,0.004217446517944336,0.0028366847991943356,0.0031767039299011235,0.003369983863830566,0.0028775423049926755,0.0030522367477416996,0.0031346176147460936,0.0026893824577331545,0.0034369535446166994,0.002556518363952637,0.0026281984329223633,0.003404083251953125,0.0033602048873901365,0.0030438400268554687,0.0031013887405395507,0.0034333168029785158,0.003127244853973389,0.0033376768112182618,0.0034262527465820313,0.0031923727989196776,0.003254988861083985,0.0024183295249938968,0.002530508804321289,0.0029459967613220213,0.002673049545288086,0.0041449470520019535,0.0030472192764282226,0.003071232032775879,0.0029466111183166503,0.00298275842666626,0.0026696176528930664,0.0026382335662841795,0.0028089856147766115,0.0027499519348144533,0.002794393539428711,0.003229183959960937
Op.HELMHOLTZ.2D.P1,2.5755306771209804e-05,3.583999872207642e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Op.HELMHOLTZ.2D.P2,7.396643863522206e-05,0.00011571199893951416,0.00012871680259704592,0.00014499839544296263,0.0001282047986984253,0.00014807039499282836,0.00014049279689788818,0.00014039039611816407,0.00013619199991226198,0.00012554240226745605,0.00012840960025787355,0.00014540799856185913,0.00016752640008926392,0.0001228800058364868,0.00015687680244445802,0.000146943998336792,0.00014632960557937622,0.00013752319812774657,0.00012451839447021485,0.000160153603553772,0.0001291264057159424,0.00012677119970321655,0.00011601920127868652,0.00013793280124664307,0.0001351680040359497,0.00014714879989624025,0.00012943359613418578,0.00012615679502487183,0.00014079999923706055,0.00012308160066604615,0.00014459199905395508,0.00014940160512924195,0.00012584960460662841,0.00015523840188980104,0.00013742079734802246,0.000146943998336792,0.00016824320554733278,0.0001504256010055542,0.00016209919452667238,0.00014469120502471925,0.0001539072036743164,0.00017408000230789185,0.00016506880521774292,0.0001265663981437683,0.00014520319700241088,0.00013916159868240357,0.00014714879989624025,0.00013352960348129273,0.00014673919677734377,0.00017469760179519652,0.00015472639799118043,0.00016783360242843628,0.0001274880051612854,0.00014663679599761964,0.00013998080492019655,0.00013434879779815673,0.00014868479967117309,0.00013742079734802246,0.00011427839994430542,0.0001276927947998047,0.000144486403465271,0.00012451839447021485,0.00016752640008926392,0.00015421439409255984,0.00012175359725952149,0.00012410880327224733,0.0001154047966003418,0.00012595200538635255,0.00012953599691390992,0.0001230847954750061,0.0001264639973640442
Op.HELMHOLTZ.2D.P3,0.00021883325217391305,0.00026501119136810306,0.00026746881008148196,0.0002653183937072754,0.00031406080722808837,0.00030986239910125735,0.0003117055892944336,0.00029173760414123533,0.00031416320800781253,0.0003369983911514282,0.00032706561088562017,0.00030648319721221924,0.0003697664022445679,0.0003463167905807495,0.0003221472024917603,0.0003250175952911377,0.0003341311931610108,0.000321945595741272,0.00034908161163330076,0.00031191039085388185,0.0003320832014083862,0.0003338239908218384,0.0003766272068023682,0.00035000319480895997,0.0003369983911514282,0.00034887681007385253,0.0003347455978393555,0.0004031487941741944,0.0003889152050018311,0.00032563199996948243,0.0003788800001144409,0.0003859456062316895,0.00037119998931884766,0.00036126720905303955,0.0003667968034744263,0.0003401727914810181,0.0003338239908218384,0.0002631680011749268,0.0002671616077423096,0.00027156479358673096,0.00031641600131988526,0.000306278395652771,0.00029511680603027345,0.00031385600566864014,0.0003076096057891846,0.0003407359957695007,0.00034007039070129395,0.00034908320903778077,0.0003217407941818237,0.00032430078983306887,0.0003306495904922485,0.0003290112018585205,0.0003249151945114136,0.0003724287986755371,0.000308735990524292,0.00032665600776672366,0.0003033087968826294,0.0003387392044067383,0.000384716796875,0.0003176448106765747,0.00030996479988098147,0.00031877119541168214,0.0003752959966659546,0.0003472383975982666,0.00037969920635223385,0.0003686367988586426,0.00033648641109466557,0.0003794463992118836,0.00039137439727783205,0.00036146879196166995,0.000364851188659668
Op.HELMHOLTZ.2D.P4,0.0004376665043478261,0.00046290478249430057,0.00048660478591918945,0.0005521408081054687,0.0006899199962615966,0.0005724160194396972,0.0007214079856872559,0.0006022143840789796,0.0006627327919006348,0.0005535744190216064,0.000586240005493164,0.000800972843170166,0.0005661695957183837,0.0006039552211761475,0.0007062528133392334,0.0006150144100189209,0.0006310912132263184,0.0007843840122222901,0.0006176767826080323,0.0005661695957183837,0.0008518655776977539,0.0005682176113128662,0.0007904799938201905,0.0004817920207977295,0.00047020897712929003,0.0005775360107421875,0.0006815743923187257,0.0007120895862579346,0.0005542912006378174,0.0005803008079528809,0.0005510144233703613,0.0006651904106140137,0.0006074368000030518,0.000619928002357483,0.0006035456180572509,0.0005698560237884521,0.0006283264160156251,0.0007949312210083009,0.0007112703800201416,0.000777625608444214,0.0005646336078643799,0.0007798783779144287,0.0005720064163208008,0.0006209536075592042,0.0008458239555358887,0.0004885503768920898,0.0005887471914291382,0.0005694464206695556,0.0005844992160797119,0.000577843189239502,0.0005938176155090332,0.0006715392112731934,0.000691916799545288,0.0006782976150512695,0.0004647935867309571,0.0005657599925994873,0.0005880832195281982,0.0005276671886444092,0.0005603328227996826,0.0005810175895690918,0.00052674560546875,0.0005645295858383179,0.0005207039833068848,0.000525209617614746,0.0005684224128723144,0.00048220157623291016,0.0005899263858795167,0.000642252779006958,0.0005639680147171021,0.0005663743972778321,0.0005901311874389649
Op.HELMHOLTZ.2D.P5,0.0009573954782608696,0.00102292160987854,0.0010361856460571288,0.0010802176475524902,0.0011411456108093262,0.0011107295989990233,0.0011166720390319825,0.0012792832374572754,0.0011705872058868408,0.0010537983894348144,0.0011232255935668945,0.0012590591907501222,0.0012607487678527832,0.0014326784133911132,0.0013140992164611817,0.0012470272064208985,0.001009868812561035,0.0010827775955200196,0.0010900480270385742,0.0011446784019470216,0.0012938240051269532,0.0011611136436462401,0.0011111424446105958,0.0011128831863403321,0.0011148287773132324,0.0010457088470458985,0.0012549119949340822,0.0012623871803283692,0.00131778564453125,0.0014384127616882325,0.0012449728012084963,0.0010465279579162598,0.0011229184150695801,0.001142630386352539,0.0012794879913330078,0.00114170880317688,0.0012739583969116211,0.0014359552383422852,0.0013118464469909668,0.0013002752304077149,0.0009870335578918456,0.001065574359893799,0.001153433609008789,0.0011593728065490722,0.0012348400115966796,0.0012470272064208985,0.0011960320472717285,0.0011899904251098633,0.0011141119956970217,0.0011851776123046876,0.0013415424346923828,0.0014070783615112306,0.001318502426147461,0.0009980928421020508,0.0011312128067016603,0.0010629119873046876,0.0012562432289123535,0.001177292823791504,0.0012012543678283692,0.0012092415809631348,0.001263923168182373,0.0011223039627075194,0.0011927552223205567,0.001426534366607666,0.0013583871841430664,0.0013347840309143066,0.0010299903869628907,0.0011100159645080568,0.001135206413269043,0.0012705792427062988,0.001278873634338379
Op.HELMHOLTZ.2D.P6,0.0016850160417391303,0.001828282168707678,0.0019722752571105957,0.001785651206970215,0.0018302239899320473,0.001741107177734375,0.0017689884934045483,0.0019533824920654297,0.0019959808349609377,0.0017514495849609375,0.0018098175048828124,0.001761628889123363,0.0018783215522766114,0.0017844728678671389,0.002067660713195801,0.001806387233734131,0.0020174848556518557,0.0017452032089233399,0.0017764863967895507,0.0017752336605716607,0.0017892487269377056,0.0017599863621725292,0.0022607872009277347,0.0019300352096557618,0.0022803967475891113,0.0017398784637451172,0.0019467776298522951,0.0017874959945678713,0.00227010555267334,0.002225152015686035,0.0022434816360473635,0.0020435968399047854,0.002094697570800781,0.0018596864700317385,0.0017687966105329072,0.002093875122070313,0.0018309120178222657,0.0017803264617919923,0.00205035514831543,0.0018009584426879883,0.0017695743560791016,0.0018313211291415001,0.0019663871765136717,0.0017513983726501466,0.0022996992111206055,0.0017388031959533691,0.001812940788269043,0.0023219200134277345,0.0019718143463134767,0.00176312313079834,0.002310348892211914,0.0022674943923950194,0.0022819327354431152,0.0017951744079589844,0.0018937856674194336,0.001965670394897461,0.001761894416809082,0.0021007888793945313,0.0019678207397460937,0.0020019199371337894,0.001958451175689697,0.0018388992309570315,0.0018496511459350586,0.002076057624816895,0.001880729579925537,0.002410752010345459,0.0019062784194946289,0.002434355163574219,0.002115481567382813,0.001939251136779785,0.001746995258331299
Op.HELMHOLTZ.2D.P7,0.0027572989773913047,0.002889353495276492,0.0029926940471085755,0.002904908357830931,0.0029743484095225954,0.002918604850769043,0.0028886543012180796,0.002928130662318048,0.002958511880259681,0.003014348793029785,0.002942978906894951,0.0030277631759643552,0.002947275257110596,0.002880614471435547,0.0031028224945068364,0.0030552064895629887,0.002956185531616211,0.0030946304321289066,0.002918502426147461,0.0036332542419433597,0.0034778110504150393,0.00301265754699707,0.0035858943939208986,0.003426150321960449,0.003340697479248047,0.0034748416900634766,0.003609857749938965,0.0031367168426513674,0.003100160026550293,0.003346993446350098,0.003102310371398926,0.003448320007324219,0.003135639953613281,0.0032060928344726566,0.0033130496978759764,0.002993378388834647,0.002980956149453349,0.002912152769066477,0.0029150387787539502,0.0029189646541596835,0.0030656511306762697,0.0031300095558166505,0.002912972831726074,0.003636479949951172,0.0034714622497558595,0.00295664644241333,0.0031120384216308593,0.0033380863189697266,0.00359736328125,0.003140249538421631,0.003460095977783203,0.0031708672523498536,0.0033346048355102536,0.0029478885121822533,0.002872520372961249,0.0028744817876848955,0.002910318644173257,0.002914635763710233,0.0029099617724543483,0.002947227586309762,0.0029069311141967777,0.002892185592651367,0.003059609603881836,0.002975284767150879,0.002955724811553955,0.003049878311157227,0.0030321664810180663,0.0034655231475830077,0.0034495487213134766,0.0035182590484619143,0.0032974849700927737
Op.HELMHOLTZ.2D.P8,0.004513435826086957,0.005389311981201172,0.005621504020690918,0.006298777580261231,0.005424537658691406,0.005888614273071289,0.005184614562988282,0.005381427383422851,0.005432524871826172,0.005150207901000977,0.0056521728515625,0.005312716674804688,0.005312720108032226,0.004877260642836666,0.0049796096801757814,0.006240102386474609,0.004756695449879632,0.0058439167022705085,0.00479635265447936,0.004840614535642532,0.00477573127746582,0.006499072265625,0.00539535369873047,0.005665892791748046,0.005445222473144531,0.005176780700683593,0.005216665458679199,0.005431596755981445,0.0054759422302246095,0.005920767974853516,0.00569036808013916,0.005335039901733399,0.0053421054840087885,0.005580697441101074,0.0074541053771972655,0.00549488639831543,0.005680537605285645,0.005747148895263672,0.004849663925170899,0.004871779251098633,0.007722803497314454,0.004812390518188477,0.004922982406616211,0.005686937522888184,0.00574520320892334,0.007709286499023437,0.005470207977294922,0.005727078437805176,0.005726617431640625,0.004804423344036697,0.004723244651981831,0.004714451846673922,0.004956262588500977,0.0061407230377197265,0.004881100845336914,0.0061266944885253905,0.0061821952819824215,0.004830759697219694,0.004747878456115723,0.004801638412475586,0.0064455680847167966,0.004711884880065917,0.004917964935302734,0.004979455947875976,0.005677772712707519,0.005613363075256348,0.005403340911865234,0.006510131072998047,0.005222758293151855,0.0056655359268188476,0.005527248001098633
Op.ELASTICITY.2D.P1,3.54276576245023e-05,7.014719843864441e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
