,Roofline,Rank-1,Rank-2,Rank-3,Rank-4,Rank-5,Rank-6,Rank-7,Rank-8,Rank-9,Rank-10,Rank-11,Rank-12,Rank-13,Rank-14,Rank-15,Rank-16,Rank-17,Rank-18,Rank-19,Rank-20,Rank-21,Rank-22,Rank-23,Rank-24,Rank-25,Rank-26,Rank-27,Rank-28,Rank-29,Rank-30,Rank-31,Rank-32,Rank-33,Rank-34,Rank-35,Rank-36,Rank-37,Rank-38,Rank-39,Rank-40,Rank-41,Rank-42,Rank-43,Rank-44,Rank-45,Rank-46,Rank-47,Rank-48,Rank-49,Rank-50,Rank-51,Rank-52,Rank-53,Rank-54,Rank-55,Rank-56,Rank-57,Rank-58,Rank-59,Rank-60,Rank-61,Rank-62,Rank-63,Rank-64,Rank-65,Rank-66,Rank-67,Rank-68,Rank-69,Rank-70
Op.LAPLACE.2D.P5.H200NVL,0.001186267797979798,0.0012661791801452638,0.0012236767768859865,0.001752135944366455,0.0013640159606933594,0.0012866191864013671,0.0012975423812866213,0.0012850784301757811,0.001329849624633789,0.00127964858621436,0.001328332805633545,0.0013656800270080568,0.0012427805635618374,0.0013459440231323241,0.0012285951614379883,0.001368614387512207,0.0014299808025360107,0.0012597644076564741,0.0014809375762939454,0.0015726719856262207,0.0014257920265197755,0.0012728352646085423,0.0015463871955871582,0.0015250463962554932,0.0015507007598876954,0.0012661525413128296,0.0016022239685058596,0.0013412384033203125,0.0014537247657775878,0.0015088624000549316,0.001287835820112175,0.0012824914223237378,0.0014909135818481447,0.0014646464347839356,0.0012528902672751397,0.0016147103309631348,0.0013582207679748537,0.0013753888130187987,0.0014569664001464844,0.001374847984313965,0.0014567872047424317,0.0017571552276611328,0.0016567968368530273,0.0014031583786010742,0.0017059680938720703,0.001540559959411621,0.0017098976135253908,0.001305251216888428,0.001298089599609375,0.0017043807983398438,0.00165296630859375,0.0017920032501220703,0.001655913543701172,0.0012541319100512693,0.0014791279792785645,0.0016465887069702148,0.00128471999168396,0.001415123176574707,0.001737174415588379,0.0018377344131469727,0.0019827392578125,0.0013003599643707274,0.0017469264030456544,0.0015565968036651613,0.0016316224098205567,0.0014310784339904787,0.0012626815795898439,0.0012385647773742675,0.001755824089050293,0.0013486688137054443,0.0012965151786804199
Op.LAPLACE.2D.P6.H200NVL,0.0024713912457912457,0.0026422183166616713,0.0025555295944213866,0.0025746651927495917,0.003053052711486816,0.002673574447631836,0.0025764232259614895,0.00260854411460223,0.0026124135866900234,0.002608224247351992,0.0026416259230080323,0.0028442095756530763,0.002670608317167307,0.0026045912574588327,0.003153164863586426,0.002626306082274519,0.002650542258403726,0.0030447296142578125,0.0026307252946634976,0.0026112319946289065,0.0025862748323949077,0.002549145603179932,0.002737779235839844,0.002581460216013676,0.002645146111799376,0.0026211612733015523,0.0026492207853810786,0.0026186316638213154,0.002566441535949707,0.002752191925048828,0.002595014381408691,0.002647399784315469,0.002795249652862549,0.0031087135314941407,0.0029903311729431153,0.0026413212844902316,0.0025861896868336455,0.0030687456130981446,0.0030490976333618167,0.0026600233324280066,0.002615429525506656,0.00267651793785339,0.0025924434050203604,0.002597407230848749,0.0028854463577270505,0.002926425552368164,0.0026586255404365223,0.0026968959808349614,0.002566697692871094,0.003308963012695313,0.0027434911727905274,0.002587683368603021,0.002679471728319018,0.0028271663665771487,0.003112729644775391,0.002803003215789795,0.002647603325972365,0.0026688568158813836,0.0033154590606689453,0.003095635223388672,0.0028288271903991703,0.0027041343688964845,0.0028380640029907226,0.0031819695472717286,0.002731852722167969,0.0025560336112976072,0.0026347073353083545,0.002596400202107147,0.0031128095626831056,0.0026596243267377755,0.002613910484313965
Op.LAPLACE.2D.P7.H200NVL,0.004194304,0.004480222510460153,0.004602791976928711,0.004520013838767061,0.004541107853556731,0.004705177688598633,0.004446824509662723,0.004500578032446026,0.004429605554605989,0.004519818539023089,0.004453657531738282,0.004379630131894475,0.004487785387911862,0.00453821044436622,0.004759046363830567,0.0044376452690266825,0.004382368148600248,0.004473375121394092,0.004377348885493069,0.00446204531421476,0.004828860855102539,0.004476267945097829,0.004439316359821172,0.004369959503064381,0.004378381001819802,0.0044696248185943635,0.004413620539351657,0.004462514947230216,0.004456466865078265,0.004449740982055664,0.004408414391661371,0.004478289182409038,0.0044179431872971445,0.0048340576171875,0.004875494384765626,0.004422292107114574,0.004770032119750977,0.005038651275634765,0.004381469935019972,0.004499148941040039,0.004536357585962675,0.004418961321514792,0.004382318811786423,0.004374913339147331,0.004556112887583415,0.004996028900146485,0.004394032075720974,0.005189761734008789,0.004372492689576571,0.004833200073242188,0.005313087844848633,0.004790838241577148,0.004859231948852539,0.004713081550598144,0.005552428817749023,0.004773481750488281,0.004376870228789835,0.0055856159210205085,0.005539468765258789,0.005060235214233398,0.004529727805103984,0.004772278213500977,0.004722758483886719,0.004374055128219298,0.005166099166870117,0.004389195598934611,0.004401643629601901,0.00435288314819336,0.004465828531950747,0.004676833724975586,0.004513426173155108
Op.LAPLACE.2D.P8.H200NVL,0.006672756363636364,0.011264963531494141,0.0073004096984863286,0.008652806091308595,0.010660707092285155,0.007008644066556023,0.007894300842285156,0.008554370880126953,0.007976118469238281,0.010147122955322265,0.0076425949096679685,0.006973005571365851,0.008143875122070312,0.007379216003417969,0.008215135955810547,0.009090966033935548,0.007170032452262776,0.008135846710205077,0.007339609527587891,0.007086935466241461,0.007116011942280345,0.00730578842163086,0.007185852813720703,0.007227878570556641,0.006970823968252587,0.0072402435511076625,0.0070292796873380374,0.010068380737304688,0.007064295433395095,0.00805199966430664,0.01058760986328125,0.008300240325927735,0.0072440621140929485,0.007033068991671493,0.007247956596930974,0.007406307220458984,0.00848880615234375,0.007021603381300146,0.010757990264892579,0.00752674560546875,0.007004921722412109,0.008546809387207031,0.007094825029011535,0.007760886383056641,0.00723156509399414,0.008224230194091797,0.00697138127493821,0.006960214233398437,0.007232216789071196,0.00689764175415039,0.00699705083970181,0.007232026312726498,0.007146020132630832,0.008760246276855468,0.00823187484741211,0.007553955078125,0.007241379547119141,0.0071197943739166715,0.006960630767315925,0.0070799281752221225,0.007172272250120457,0.007241228485107423,0.008705728149414062,0.007756665802001953,0.007177576657682469,0.006983342381833356,0.0071824613328275565,0.007213929574557982,0.007163197346839144,0.008606655883789064,0.00707275666426841
Op.HELMHOLTZ.2D.P2.H200NVL,0.00019065018181818182,0.00021942400932312012,0.00021077120304107666,0.0003723871946334839,0.0002893824100494385,0.00040744798183441164,0.0002901887893676758,0.0002270591974258423,0.00021735360622406006,0.0002272655963897705,0.00024822399616241455,0.00032882559299468996,0.00042721760272979736,0.00024315359592437747,0.0002446176052093506,0.0003461008071899414,0.00023163199424743652,0.00033591039180755615,0.00025956799983978273,0.0004009584188461304,0.00047493758201599127,0.00029737759828567505,0.00021452159881591798,0.0003580367922782898,0.00022778239250183105,0.00022835359573364258,0.0004343727827072144,0.00022271358966827393,0.00033259520530700684,0.0002484544038772583,0.0002320863962173462,0.0002981375932693481,0.00041414399147033694,0.000506932806968689,0.000246614408493042,0.0002302112102508545,0.00035470080375671386,0.00026164960861206057,0.00024062399864196776,0.00034184319972991944,0.0004014016151428223,0.00039698879718780516,0.0004073311805725098,0.00044235200881958007,0.0005273967981338501,0.00041881918907165527,0.00039934720993041993,0.0004454751968383789,0.0004092111825942993,0.0005344112157821656,0.0004246544122695923,0.00028845438957214353,0.0003182464003562927,0.000291156804561615,0.0003438591957092285,0.0003072128057479858,0.0002930975914001465,0.0003234944105148315,0.0002939136028289795,0.00031197760105133057,0.000349782395362854,0.00047050881385803225,0.0005143775939941407,0.0005115120172500611,0.0005852255821228027,0.0005335920095443726,0.00047648959159851076,0.0005180287837982178,0.000516478419303894,0.0005898607969284059,0.0005407104015350342
Op.HELMHOLTZ.2D.P3.H200NVL,0.0006355006060606061,0.000667270396563903,0.0006743291257731287,0.0006822066212745279,0.0006785796562278699,0.0007793951988220215,0.0007043503999710083,0.0006670347829234121,0.0007585792064666748,0.0006724445349880984,0.0006631104664564396,0.000671236801147461,0.0007354575872421265,0.0007317071914672852,0.0006798425356520663,0.0008305327892303467,0.0006745542906958735,0.0007356063842773438,0.0007954048156738281,0.0007571135997772217,0.0007285184144973755,0.0006733731538575041,0.000666190923817736,0.0007014976024627686,0.0008168031692504883,0.0006768991947174072,0.0008613056182861328,0.0007662047863006592,0.0008066688060760498,0.0009093071937561035,0.0007349855899810791,0.0006864199656707457,0.0006787647933392197,0.0007073472023010254,0.0007785888195037843,0.0008906656265258789,0.0007459263801574708,0.0007540895938873291,0.0006770496129989625,0.0008552032470703125,0.0009427840232849121,0.0008202463626861573,0.000902131175994873,0.0008826608180999756,0.0008673759937286377,0.0008938848018646241,0.0007920288085937501,0.0007449952125549316,0.0009306271553039552,0.0006644727068327265,0.0006894705131198069,0.0006669063944566297,0.0006785075626416587,0.0007111535787582398,0.0006667077564435845,0.0007356591939926148,0.0006904626912465205,0.0007011871814727784,0.0006636832237243653,0.0006799693458444022,0.0007411551952362061,0.0006884080695400909,0.0008204015731811523,0.0006717022805339197,0.0007540256023406983,0.0006826337613605625,0.0007374815940856934,0.0007355792045593262,0.0007540800094604492,0.0008297423839569092,0.000670356798171997
Op.HELMHOLTZ.2D.P4.H200NVL,0.0012710012121212122,0.0013270670657699467,0.001373947403247439,0.0013314613657715814,0.0013779604805268253,0.0013590240874113027,0.001430019235610962,0.0018192031860351564,0.0014949312210083008,0.001444764804840088,0.001496732807159424,0.001978780746459961,0.001356181678067447,0.0013527708217328975,0.0013252593262668012,0.0015132927894592285,0.0013364503286840983,0.0014870976448059083,0.0015982048034667968,0.0013632169869404254,0.0013655029296479211,0.002191958427429199,0.0014822944164276123,0.0013315538802613081,0.0013305398265344493,0.0013515132050811827,0.0013611475226852105,0.001405843210220337,0.001631455993652344,0.001492633628845215,0.0014564991950988771,0.001556556797027588,0.0014494720458984377,0.002189819240570068,0.0014725264072418215,0.001324240039754323,0.0015762911796569825,0.0013276832103729249,0.0013628026779702515,0.0023310367584228517,0.0013706347119206935,0.002014646339416504,0.0013306071918809646,0.0016194080352783203,0.0015751391887664796,0.0013343936985513245,0.0013425375519775142,0.0013262576893189853,0.0013280702735328606,0.0013379946861602268,0.0014930720329284668,0.0017487759590148926,0.001917932891845703,0.0015365871906280518,0.0014120256423950195,0.0013423935890197753,0.0015855567932128905,0.0013316888618502961,0.0014934240341186525,0.0013668357092578853,0.0013730906943539116,0.0014534175872802735,0.0013424143335709088,0.001380297565460205,0.0013398921114382207,0.0014586943626403808,0.0014071104049682617,0.0013715611735644485,0.0017240432739257813,0.0013581651393086637,0.0014254528045654297
Op.HELMHOLTZ.2D.P5.H200NVL,0.0027803151515151513,0.002950074126475877,0.002947955234782994,0.0036344335556030274,0.0029967875263472617,0.0029545104588159727,0.002954835447857931,0.003293814468383789,0.0030104410125653324,0.002898342293504018,0.0029488232248129926,0.003021239826796874,0.0029238591879064083,0.0028987867436867697,0.0029465138512603383,0.0029806529896931676,0.0029976433707333064,0.0029362256029016862,0.002996661217981824,0.0029480362580393818,0.003091436767578125,0.002944969681412265,0.0029007032601733387,0.0031200607299804685,0.003012616142712438,0.002957785496581582,0.0029273750602029094,0.002998973068097762,0.0029719377657417565,0.0030138400788632656,0.0029296226844838496,0.00301059327730597,0.0029710453651714853,0.0034031278610229493,0.0029115049279435042,0.002961272554912395,0.002906744353704406,0.0028728160858154297,0.002924687418689941,0.0032902881622314454,0.002906415940834027,0.003005433803383929,0.0030124467154494174,0.0030128693467057145,0.0031281999588012696,0.002912074368158501,0.0033595537185668947,0.0029410033417273463,0.0029582136361715737,0.0031736127853393553,0.0031344319343566893,0.003629395294189453,0.0030007446416543196,0.0029360759244297582,0.0029808657242064167,0.00306694393157959,0.0037972095489501954,0.003020147228240967,0.0029532095909118655,0.0029314761488696923,0.0034768798828124997,0.0032699775695800783,0.0033480895996093754,0.0029627803080352856,0.0030882144927978517,0.0029813488006591796,0.003568979263305664,0.002956842195277782,0.0029217677780582927,0.003009944350772499,0.0031318655967712402
Op.HELMHOLTZ.2D.P6.H200NVL,0.004893354666666667,0.005877529525756836,0.005273640024106721,0.005138321740249076,0.0052081684420979815,0.007690207672119141,0.005099646519604699,0.008687014770507812,0.005276891072604038,0.005105110752168447,0.005139880386898656,0.005123782348632813,0.005209850922803272,0.005988768005371094,0.005137157145048938,0.005183012743834576,0.005171559525556071,0.005115641407282991,0.005303812374973253,0.005132533132378478,0.005232009055665067,0.005606828880310059,0.005244630444238116,0.005098513385566984,0.0057182544708251955,0.005144143925678805,0.006039039993286133,0.006715062713623047,0.005316255950927735,0.005208902668973788,0.005970095825195313,0.005222892349918323,0.005123388904644282,0.005057625579833984,0.005298862893984399,0.005159933605061349,0.005142421771674258,0.0051402519948501695,0.005245363291794937,0.005140804368516283,0.005267260997958445,0.0052363776269856626,0.005224047730585572,0.005196539491548432,0.005838166236877442,0.005292948189977264,0.005738699150085449,0.00522639122830553,0.0053187942329504375,0.005352604675292969,0.006502647781372071,0.005152118645525328,0.0051288991740862785,0.0052869280381279095,0.005160942132090941,0.0051355248416798255,0.005101106763823975,0.005150113487243653,0.005349609756469727,0.00513063836669238,0.005222562779190158,0.005906918334960937,0.005101561915741389,0.005102775767298247,0.005204882060578233,0.005843643188476562,0.0051378816604614255,0.005150152272343034,0.00543713607788086,0.005115609981414157,0.00521098569929889
Op.HELMHOLTZ.2D.P7.H200NVL,0.008007307636363637,0.0084459680527529,0.008593772724136292,0.008422484839274793,0.008492866996769832,0.008668226948743104,0.00855796824560112,0.0086757795709354,0.008527060282998575,0.00854439475346191,0.00854614646345289,0.008487244201425386,0.008657413354314475,0.008364027064112399,0.008452215187937212,0.008402641373241511,0.008376965978141816,0.008488316764170167,0.008688402557205962,0.008442435195817341,0.008493464776478245,0.008401874016747501,0.008506770601651241,0.00840635950765151,0.00834198462492972,0.008572930815829473,0.008639355473701218,0.008557860547623735,0.008427662594677298,0.008540498132044144,0.00848649589248691,0.00865566602221899,0.008437227042876956,0.00859888240314137,0.008632055200241222,0.008388849279782102,0.008601993560791017,0.008495127480098667,0.008524034998597736,0.008376257044088445,0.008671167940479833,0.008447897794074814,0.008581226118168101,0.008637719594546534,0.008455518201814468,0.008568429418762784,0.008580522276926586,0.008360565693871582,0.008628825232962963,0.010091664123535158,0.008514001887799109,0.008694517726529703,0.008642209980926185,0.008780441284179688,0.008381659809329804,0.008414839120197156,0.008497860036999058,0.008620221451005099,0.008497531022735252,0.00869900122884793,0.008441898733861935,0.008440561424510145,0.008465800124696662,0.00847824401597397,0.008675788813372401,0.008611339369001964,0.008491536468137805,0.008556941641578227,0.008343718618553828,0.008367531417791941,0.008646450526102314
Op.HELMHOLTZ.2D.P8.H200NVL,0.0131072,0.014640643310546875,0.013890654828058627,0.013828368730312509,0.01457947235107422,0.014162876196859134,0.02324773406982422,0.014055920883299225,0.017252770996093753,0.013816880380300359,0.013709824612281126,0.021032009887695314,0.014038369153089184,0.014100468767655194,0.013755472298744133,0.013893586628525967,0.013957735004505024,0.022058435058593753,0.014090036385991671,0.01384986572265625,0.014202091282610988,0.014235882601414701,0.013896540050338649,0.014129552062671068,0.013667266554401373,0.02020259552001953,0.014180691243848324,0.013972316195694147,0.014006615306328409,0.014104494094295572,0.01379777550429732,0.013859080177888703,0.014092521667480469,0.013811150073679243,0.014195846182347567,0.017347314453125002,0.014031756105355564,0.013932071667531404,0.01435061798095703,0.013987446129980418,0.014221841021407331,0.014127774947113063,0.013684680004002445,0.021227273559570315,0.014146962271194621,0.013738021174556359,0.013755272997213693,0.01830347137451172,0.014008630877924201,0.013963566831513287,0.01375419640434973,0.013837436782656665,0.015546386718750001,0.013746728759493586,0.013792640969222131,0.013831254277946299,0.01370302157094243,0.013754886154654197,0.014136896060751322,0.02215887603759766,0.019539337158203125,0.014077900695800782,0.013798084277982462,0.014193464855943782,0.017466204833984374,0.013987962558925326,0.014005362863206706,0.013661692810058593,0.014122818120823936,0.013688750060329385,0.014188489655629462
Op.ELASTICITY.2D.P2.H200NVL,9.572276906666668e-05,0.0004990848064422607,0.00046621122360229495,0.0004343008041381836,0.0004454751968383789,0.00043633599281311036,0.00046062400341033937,0.0005313087940216065,0.00046632962226867677,0.0005626512050628662,0.00043334078788757327,0.00048323841094970703,0.00046042561531066894,0.0006077983856201172,0.0005068575859069824,0.00046106557846069333,0.0005294496059417725,0.0004663616180419922,0.0004962159872055054,0.0004476255893707275,0.0004326575994491577,0.0005326303958892823,0.00046546239852905273,0.00043719677925109865,0.00046075360774993897,0.00046047840118408205,0.0004855008125305176,0.0004308576107025147,0.0005577903985977173,0.0005335376024246216,0.00046148481369018556,0.0005278671979904175,0.0006016096115112305,0.0005139167785644531,0.0005514991998672486,0.0005729119777679444,0.000637398386001587,0.0005103087902069091,0.0005505167961120606,0.0005726463794708252,0.000643937611579895,0.0004477168083190918,0.00044808001518249513,0.0004622623920440674,0.0004973104000091553,0.00045016322135925293,0.00045038080215454104,0.00046299519538879397,0.0005008128166198731,0.0005570736169815063,0.0005882239818572999,0.0006049376010894775,0.0006486783981323242,0.0005637408018112183,0.0005931583881378174,0.0006041887998580932,0.000654911994934082,0.0004984511852264404,0.00043196318149566653,0.0005380719900131226,0.00046519999504089356,0.00042978878021240235,0.0005507280111312865,0.0006137631893157959,0.0005212784051895141,0.0005049056053161621,0.00043749117851257324,0.000542086410522461,0.0004656383991241455,0.0005569743871688843,0.0004313872098922729
Op.ELASTICITY.2D.P3.H200NVL,0.00021183353535353535,0.0008915583610534667,0.000983455991744995,0.0008356544017791748,0.0008819327831268311,0.0009545951843261719,0.0008661856174468994,0.0009271536350250244,0.0009657040119171143,0.0009903903961181642,0.0008570112228393556,0.0008595040321350098,0.0009093631744384766,0.0009189248085021973,0.00095665283203125,0.0010286960124969483,0.0008835728168487549,0.0008976367950439453,0.0008496223926544189,0.0008458879947662353,0.0009424799919128419,0.0009929823875427246,0.0010033999919891357,0.0009388319969177246,0.0009296688079833985,0.0009961983680725098,0.0009346783638000489,0.0010427023887634277,0.0009789440155029297,0.0009726112365722656,0.0008916607856750488,0.0008837584018707276,0.0009897600173950196,0.0010301376342773437,0.0009337887763977051,0.0009643375873565675,0.0010761247634887697,0.0009004063606262207,0.0008949392318725587,0.0009951999664306642,0.0009716959953308106,0.0009381312370300293,0.001029652786254883,0.001014812755584717,0.0008929887771606446,0.0008823679924011231,0.0009032959938049316,0.00098372802734375,0.0008392928123474122,0.0009452559947967529,0.0009227807998657227,0.0009432512283325195,0.0008625423908233643,0.0008566399574279786,0.0009720735549926758,0.000856112003326416,0.0008900223731994628,0.0009413824081420898,0.0009388447761535645,0.0009746463775634766,0.0009283487796783447,0.0008869215965270996,0.0008461055755615235,0.000840390396118164,0.0010057695865631103,0.0009144656181335449,0.0008862175941467286,0.0009959424018859864,0.0009249664306640625,0.0010201856136322022,0.0009190752029418945
Op.ELASTICITY.2D.P4.H200NVL,0.0006355006060606061,0.0014789904117584228,0.001364735984802246,0.002057619285583496,0.0016148591995239258,0.001749051284790039,0.002243379211425781,0.0022059103965759276,0.0017706911087036132,0.002158880043029785,0.00178930082321167,0.0021569120407104493,0.0017390224456787107,0.0021708831787109377,0.0017685087203979492,0.0014682656288146972,0.002011664009094238,0.001598095989227295,0.0016821311950683594,0.0016813039779663085,0.0016213375091552735,0.0017154176712036134,0.001744838333129883,0.002065888023376465,0.0016802415847778321,0.001672020721435547,0.002014697551727295,0.0023103760719299315,0.0024320367813110352,0.0015616703987121584,0.002093704032897949,0.001932256031036377,0.001532265567779541,0.002115359973907471,0.0016933135986328125,0.0024428159713745117,0.001726588821411133,0.001731825542449951,0.002049190330505371,0.00215596809387207,0.002083268737792969,0.0025088191986083986,0.0017117696762084962,0.0018691824913024903,0.0025391263961791993,0.002127614402770996,0.0024656000137329103,0.0022446847915649415,0.0019699552536010744,0.001672771167755127,0.0020278304100036625,0.0014869791984558106,0.0013688544273376465,0.0016998239517211915,0.0021593471527099613,0.002131782341003418,0.0021154128074645996,0.0017322879791259766,0.00183756160736084,0.002192739200592041,0.0016889215469360352,0.001589628791809082,0.0017419040679931641,0.00140098876953125,0.0018871456146240236,0.002070672035217285,0.0015936127662658692,0.0016280688285827637,0.001615278434753418,0.002390953540802002,0.0014902720451354982
Op.ELASTICITY.2D.P5.H200NVL,0.001186267797979798,0.002204592037200928,0.0023588512420654297,0.0034153966903686522,0.0024036639213562013,0.002653883171081543,0.003048995208740235,0.0030107647895812988,0.0027463359832763674,0.002399187183380127,0.0029065216064453124,0.002848643207550049,0.0024580511093139647,0.0024622463226318357,0.0024322272300720217,0.002837407970428467,0.002426511955261231,0.0023351232528686524,0.002814700794219971,0.003125580787658691,0.00291049919128418,0.002937494468688965,0.003485084915161133,0.002603286361694336,0.002979918384552002,0.0020709487915039062,0.003032614326477051,0.0031611328125,0.0031337471961975097,0.003336539268493652,0.002768911933898926,0.002990225601196289,0.0034665374755859374,0.0033107200622558594,0.0026195552825927734,0.0035600734710693363,0.003106656074523926,0.0032189504623413084,0.0033852191925048828,0.0034298288345336915,0.0031859599113464357,0.0038508848190307618,0.0033557167053222658,0.0033531936645507816,0.0032809631347656253,0.0033222015380859372,0.003710396957397461,0.002666428852081299,0.0027217344284057618,0.0033514528274536134,0.003674550437927246,0.00346146240234375,0.0034654399871826176,0.0028444512367248537,0.0032548927307128905,0.0036427471160888673,0.002770540809631348,0.002931958389282227,0.003710784149169922,0.00396624641418457,0.0034015377044677737,0.0025424976348876953,0.0033616783142089842,0.0029360063552856443,0.003097747230529785,0.0022711551666259764,0.0021912976264953617,0.0022379711151123047,0.0033586801528930664,0.0026737696647644044,0.0029717280387878417
Op.ELASTICITY.2D.P6.H200NVL,0.002471391245791246,0.005231745719909668,0.0048473567962646485,0.004694638442993164,0.00461962890625,0.004890771102905274,0.0052733726501464845,0.005157163238525391,0.005347404861450196,0.004539244842529297,0.005650412750244141,0.00493045768737793,0.0052367456436157225,0.005747368049621582,0.005029737663269043,0.00576488971710205,0.0061449665069580085,0.006160406494140625,0.005850254440307618,0.005332905578613281,0.004828819274902344,0.005359600067138672,0.004944147109985352,0.004659478378295898,0.0047431262969970705,0.004580171203613281,0.005342502212524414,0.0052266368865966795,0.005418799972534179,0.004995788955688477,0.005749881553649902,0.00530428466796875,0.0058213550567626955,0.0058296848297119145,0.0050907455444335935,0.00627986068725586,0.0059045375823974615,0.006292657661437989,0.00539510726928711,0.004277228927612305,0.004059030532836914,0.0047940673828125,0.005022790336608887,0.004861532974243164,0.00457612476348877,0.0047491744995117186,0.004767430496215821,0.005097662353515625,0.00528048324584961,0.004382463836669922,0.0046691488265991204,0.005134288024902343,0.0049195617675781254,0.004833119964599609,0.005539968109130859,0.0047589935302734376,0.005402412796020508,0.004899945449829102,0.0050478767395019525,0.005443363189697265,0.004357648086547852,0.004108748626708985,0.004754777526855469,0.004868492889404297,0.0045797536849975585,0.004638603210449219,0.0049320766448974615,0.005356857681274415,0.004831919860839844,0.004448121643066406,0.005196537590026855
Op.ELASTICITY.2D.P7.H200NVL,0.004194304,0.007112572479248047,0.010817692565917969,0.009319878387451172,0.008839366149902344,0.00895031967163086,0.007326889801025391,0.007490473937988282,0.007784982299804687,0.006524795150756836,0.007571949005126953,0.007375929260253907,0.008265760040283203,0.006569009780883789,0.007326445007324219,0.007823766326904296,0.0070433212280273435,0.006303615951538086,0.006424776077270508,0.006762944030761719,0.006700396728515625,0.006770451354980469,0.007570829010009766,0.0071154815673828125,0.008717244720458985,0.007902550506591798,0.006760499572753906,0.00783900146484375,0.007873411560058594,0.008469522857666016,0.007775759887695313,0.006965859222412109,0.007139004516601563,0.0070729698181152345,0.00786743392944336,0.007516336059570312,0.006572467041015625,0.006532198333740235,0.007056745910644532,0.007745855712890625,0.00684343032836914,0.007321414184570313,0.007579116821289062,0.007057469177246094,0.008542620849609375,0.007584297943115235,0.006877645111083984,0.008133923339843752,0.007488829040527344,0.007590150451660156,0.00719268798828125,0.008024521636962892,0.00731539535522461,0.007488678741455078,0.00775934066772461,0.009004166412353517,0.0077737762451171874,0.008127922821044922,0.008022354888916016,0.009257052612304688,0.00780393295288086,0.00785164794921875,0.01060621795654297,0.011029923248291017,0.012008924865722657,0.010373996734619141,0.010115238189697265,0.012902896118164062,0.010478508758544922,0.009299791717529298,0.00835986557006836
Op.ELASTICITY.2D.P8.H200NVL,0.006672756363636364,0.016328233337402347,0.018337603759765626,0.016091961669921877,0.012738179016113281,0.020973190307617188,0.017357948303222657,0.01723020782470703,0.012629753875732423,0.015411946105957032,0.013416726684570312,0.015839610290527342,0.0173747802734375,0.021445785522460938,0.015535542297363283,0.016522434997558594,0.017069900512695312,0.018295497131347656,0.014825698852539064,0.01542969207763672,0.040134170532226565,0.03959086608886719,0.014805503845214844,0.038110675048828126,0.01861243133544922,0.015932147216796876,0.015140722656250001,0.01620879364013672,0.011653359985351563,0.014192681884765626,0.01608550720214844,0.012063526153564453,0.03825206298828125,0.02063872375488281,0.0217457763671875,0.016604444885253904,0.014010966491699217,0.014867277526855469,0.013556480407714844,0.012377155303955079,0.04298267211914063,0.012205443572998046,0.011523878479003907,0.015014668273925781,0.04419709167480469,0.013795765686035157,0.042431512451171875,0.011313270568847657,0.015488156127929689,0.012987802124023437,0.04241442260742188,0.011468534088134766,0.014657693481445312,0.019556723022460937,0.012162992095947265,0.03805286254882812,0.014660940551757814,0.011649910736083985,0.011718112182617186,0.011830368041992188,0.042840475463867184,0.019039952087402345,0.013929440307617188,0.013356524658203124,0.012075148773193359,0.01413107147216797,0.01200311050415039,0.014777194213867187,0.010917298889160156,0.02094720001220703,0.01688889923095703
Op.HYPERELASTICITY.2D.P2.H200NVL,0.00018699605333333334,0.0005666368007659912,0.0006322336196899415,0.0007823855876922608,0.0006085728168487549,0.0009426912307739259,0.0007427775859832764,0.000719811201095581,0.0007037407875061035,0.000698144006729126,0.0007109792232513428,0.0007088320016860962,0.0009169072151184081,0.0006576799869537353,0.0007702368021011353,0.0007261168003082275,0.0007281008005142212,0.0007256335973739624,0.0006589104175567627,0.000915838384628296,0.0009552191734313965,0.0005971440076828003,0.000620359992980957,0.0007811359882354736,0.0005513055801391602,0.0006904128074645997,0.0009076800346374512,0.0006680079936981201,0.0007047375917434692,0.0007098944187164306,0.0006593376159667968,0.0007177007913589478,0.000929531192779541,0.0009551456451416016,0.000649564790725708,0.0006880800008773804,0.0007273120164871216,0.0006598975896835327,0.0007328447818756103,0.0007279151916503906,0.0009449791908264161,0.0008196784019470215,0.0009453439712524415,0.0009531999588012696,0.00105513916015625,0.0008560256004333497,0.0008259599685668946,0.0009608639717102051,0.0009557184219360352,0.0010711103916168211,0.0008633584022521973,0.0005922815799713134,0.0007389871835708618,0.0007582880020141602,0.0007955423831939697,0.0006966192007064819,0.00059683837890625,0.0007490927934646607,0.0007632768154144287,0.0007024543762207032,0.0008027071952819825,0.0009535615921020509,0.0010919247627258302,0.0011508064270019532,0.001180016040802002,0.0011480607986450197,0.0009651936054229737,0.0011057791709899903,0.0011648896217346192,0.001185763168334961,0.0011618464469909668
